User_ID	Reply Frequency	Retweet Frequency	Mention Frequency
388310964	1	1	2
2229475933	1	1	2
4905206117	1	33	40
315830368	57	10	69
104271823	1	1	2
148430719	1	33	34
466323973	1	1	2
508086493	1	1	4
2879338564	1	3	4
1673056730	2	1	3
2938623544	1	32	45
72547151	3	4	9
2217434953	3	1	4
129845242	2	28	37
2785095528	1	9	12
453419887	4	1	5
499303869	1	1	3
23290225	1	3	4
358669611	70	25	136
21465838	1	1	3
1667080591	1	1	6
4143465622	1	1	2
473387358	1	54	102
2889452961	6	1	7
2320519958	1	2	7
91432963	10	2	12
38138072	4	1	5
2690242373	1	1	2
42843646	1	2	3
339694690	1	2	3
1075460258	3	62	92
29049770	2	1	3
2510123977	191	14	205
915192618	2	1	4
1584635702	2	1	3
3613268541	2	4	6
1149665028	1	1	2
33938700	3	85	91
1579976754	52	143	209
64119853	1	1	3
1198891843	2	1	3
421701350	1	2	4
228448495	5	5	13
15416505	7	139	358
188895072	8	16	116
397848244	1	1	2
2510080586	484	35	519
554220198	2	16	26
2804209770	1	1	2
422023446	1	1	3
2758744286	2	9	15
227307359	3	6	9
375554857	2	1	3
2786650232	162	146	308
3274852867	4	39	43
2510034768	216	31	247
29611918	5	27	34
275483015	1	2	3
60435440	1	34	57
388190869	40	32	83
514718176	3	10	18
29896473	1	1	2
1829301998	1	11	13
424615340	1	6	8
261185982	1	1	5
16834659	2	17	29
43785081	1	275	298
200163987	1	151	229
2324015436	8	1	10
205459720	3	8	12
18917882	1	3	6
1324455864	3	2	18
40879381	1	2	3
18980735	1	1	2
599063911	2	1	4
2804603034	327	63	390
49519644	1	2	9
51242198	9	2	9
135575282	13	337	355
228005673	1	2	32
3324013402	3	24	31
445535266	12	4	30
714251785183977472	1	7	9
32857453	33	31	89
2345572830	1	1	2
14662354	64	276	554
359392034	1	1	4
2476085697	6	36	43
29309901	1	7	8
783214	4	11	638
340133361	4	1	7
32896052	4	2	10
193927910	1	15	16
47235539	1	1	4
23636912	1	1	2
24168009	1	38	43
3003483815	2	6	10
252649665	1	1	3
3318231863	1	3	4
47307465	9	44	56
2700091818	1	1	2
2242714262	2	38	40
61608747	2	43	54
497180793	2	7	13
1293774062	2	2	6
1885077691	2	18	20
1384687279	4	104	108
14691200	6	51	110
538547125	3	12	19
714325513	1	6	5
2302407630	1	3	4
2389326866	1	3	6
70241038	1	1	7
471049037	82	35	190
2928749441	1	1	2
918616873	1	22	20
434420601	2	2	5
16481950	1	107	130
1504602036	2	2	4
972913134	628	25	653
260169764	1	1	3
114718372	1	20	28
440483855	1	1	4
96476726	1	3	13
1337405666	3	2	6
459534627	1	2	4
210867209	2	64	86
324007748	3	1	4
1498945729	1	3	4
20610385	4	1	6
352950813	2	2	5
416972691	5	39	69
1374512346	8	6	20
2805198440	353	22	375
1042544162	63	1	69
22897750	1	1	3
260706920	3	10	13
346129329	1	1	3
3173023025	1	1	2
787373558	1	6	162
1657461978	1	1	2
16308424	1	23	51
355227643	1	1	2
10323562	1	8	12
2228213625	1	1	2
250849580	1	6	9
394664265	2	39	52
18071459	5	115	130
595509532	1	16	25
51530349	4	5	10
77031175	11	5	26
31163959	13	35	52
4201269555	1	1	2
4705344695	1	1	2
87640290	1	1	5
475917285	4	1	6
19240255	1	68	75
209068294	12	10	39
543624416	2	2	14
3621453972	10	1	11
337394514	1	1	2
46346261	1	1	2
456908065	1	4	5
2937602114	2	3	9
2535507276	1	4	5
63112528	2	80	118
3022243247	1	1	2
922911656	3	30	27
23373140	1	1	3
387011349	2	2	4
2265910953	5	6	15
838102387	2	1	3
1062583128	1	14	42
17176291	1	38	39
18082945	2	98	138
504493311	1	7	11
3108024185	9	1	11
2532650335	7	1	10
2588902070	2	2	4
58911619	1	1	2
860012472	8	3	39
23281347	1	4	5
596103048	2	3	5
1496971	1	17	19
181532763	1	17	18
4282038935	1	4	7
784194284287209472	2	17	21
2325067037	1	17	24
18863815	3	10	32
3789888082	1	13	22
2739869001	1	1	2
761401522798333952	1	335	352
439502873	3	6	9
623965017	1	3	4
392260786	6	4	11
1477123369	1	5	6
2977067014	1	3	4
2706797414	3	12	17
1887127284	1	4	5
1281051974	1	10	11
192547775	2	25	37
951915308	1	1	4
2377047012	2	3	6
265965447	2	9	11
1666504591	2	4	12
231529253	3	11	14
588097287	1	1	2
952623492	2	13	15
51555797	5	13	15
1009593492	1	1	2
156660120	1	5	11
2509825087	369	29	397
1075324656	4	6	12
252301398	2	4	6
2537630727	1	2	3
803537880	1	6	7
3198853123	7	746	1339
16208276	1	2	3
24774508	1	8	17
22740770	1	1	3
2910439038	1	1	2
45305082	1	9	12
123426355	2	3	6
295988417	1	3	6
1560697074	12	1	13
1875406898	5	4	10
183751634	8	1323	1331
459590302	1	1	2
4534411157	1	1	2
953539832	1	1	2
142204624	3	3	7
241201438	1	53	97
111546487	9	2	12
402934934	1	1	2
2790368585	1	3	5
2281473800	8	23	43
120569843	4	1	2
368922979	1	2	4
4261318354	5	551	643
750322615	1	9	14
3652842322	1	5	6
15823588	1	7	8
557120558	1	35	39
4893681081	1	1	2
2785725293	1	1	2
213761225	1	3	5
58908838	81	426	515
32204450	2	165	172
16948493	107	243	567
1620152850	2	4	8
990792691	1	2	5
2987870320	1	3	10
327280896	2	2	4
2511107852	2	25	28
387840841	2	50	53
29854321	1	1	2
17675072	1	17	66
345282673	5	1	8
812925096	1	2	4
110812452	1	1	2
537904539	3	36	49
524239834	1	16	25
468273653	1	5	6
3355860853	2	1	3
354631659	6	1	10
3153844428	19	500	848
2481723158	2	1	5
3128500703	2	5	10
2415440094	3	1	4
633347340	2	3	5
14444217	100	15	96
569188545	2	7	9
460777404	2	1	3
53677317	78	8	57
602317143	2	1	5
1532479590	1	5	5
2855222238	1	1	3
380399508	1	3	9
453507246	1	6	21
17141349	1	2	3
47739450	1	58	86
2419949320	2	70	72
892174810398195712	1	2	3
387253286	11	3	14
172038548	1	5	6
198430298	3	135	178
249442064	1	184	246
458313890	1	1	2
795298060985364480	3	1	4
703662642682933248	1	1	2
140410244	2	4	6
721671264	3	1	8
38343314	1	2	4
707447467	2	5	7
858646280	27	17	46
1939226708	1	1	2
22208192	1	2	14
1130891570	105	7	112
45055696	3	24	285
242029309	2	1	4
2377227270	1	2	4
733420208	3	1	4
2609762756	1	14	24
2533217530	1	2	11
960363624	1	2	3
15935383	1	1	2
1051169804	7	1	8
821909960	1	1	2
1083449874	3	1	4
535675339	1	8	10
2961807400	1	7	8
49620730	2	2	5
2253852074	1	1	2
190325543	1	1	2
3013610642	12	9	67
160351088	3	6	9
15764283	1	32	34
3033103596	4	9	13
2857728612	1	8	12
2596362138	2	2	24
111427237	2	2	5
1905546530	2	1	3
1270799208	1	1	2
1685469535	1	2	3
444904820	2	3	5
243360458	1	1	2
25495467	1	3	4
538206913	2	5	8
1378893060	3	2	5
859728500	1	1	2
3008327475	2	27	31
16082787	1	2	4
1516138153	1	1	2
3152436857	2	6	8
449901857	1	7	12
29417304	302	2274	3727
2730755441	1	100	107
964784250	1	6	7
454159132	2	2	9
959146100	5	97	116
2195930971	11	2	10
190804002	1	1	2
422091115	2	4	8
341513674	5	1	6
2394357284	1	2	3
515728731	1	1	3
4694569903	1	14	23
3983511	2	4	10
66602794	1	6	40
192481153	1	1	7
29555251	1	7	9
2857212001	1	6	8
761900468	1	1	2
15745368	22	64	464
1006928084	2	1	30
595076276	1	6	12
337370616	2	1	4
3385804869	1	2	3
566996177	2	2	4
318985375	4	3	17
51463344	1	1	2
1943787884	13	1	17
2942599042	3	1	4
21718998	3	12	37
2380385484	1	3	4
1454138268	1	3	15
231843348	2	2	4
483188208	27	7	61
76380437	1	1	2
928155858	1	1	10
2198495462	1	1	2
922643628	2	5	7
1338145615	1	25	26
63383474	3	6	10
625781879	3	25	32
1117738669	1	2	3
460470940	2	7	21
621212626	1	1	3
188660613	149	3872	4045
1679679318	2	26	29
149751818	10	218	329
3042280408	1	8	9
2805268244	447	80	527
3515509453	1	6	14
1542347431	1	120	121
17833574	1	4	6
130972736	1	4	8
1403108310	1	1	3
480748975	1	10	14
3331879228	1	2	3
1063129123	3	4	7
1446627212	1	1	2
2371465530	1	1	5
415175014	1	2	5
1144952430	7	91	100
2970172427	15	5	26
275415306	2	9	11
702313583	2	1	3
436367457	1	1	3
241430222	3	5	9
71369563	1	3	4
1565817151	1	1	2
264195691	8	15	33
3071952104	2	7	13
1527078614	11	7	18
2636597976	1	12	15
796441464	1	2	3
15012486	117	157	649
159498407	1	2	3
49022917	7	1	9
4180352153	1	1	4
17235172	1	4	10
540380068	4	11	20
98622288	1	24	25
819265555832143872	1	2	3
134887156	1	2	12
277915954	25	16	66
3324103958	1	4	5
44868806	2	3	10
2457196932	1	1	2
21255978	1	2	11
272031668	20	7	33
2359267946	3	7	16
3381686297	1	22	30
1934324203	7	10	17
1060068662	7	1	14
381791750	1	1	2
1183500242	1	1	2
788524	3	35	44
3130841344	1	3	4
1596223609	1	11	15
2555827455	2	1	3
340728339	1	2	4
254491176	1	1	10
1609562628	3	63	111
34194051	2	4	7
217666166	2	2	9
374712154	5	222	339
58309829	3	1	9
266133081	24	1	27
242923569	1	1	3
15324851	28	1	24
2608043178	2	5	9
3314952203	1	1	2
2439177534	1	1	8
2786570353	349	127	476
3019439001	11	7	19
121626258	1	4	15
116529466	42	75	147
338890382	1	2	5
90665534	1	1	2
2265274340	3	1	5
2580767571	7	26	64
1570148498	2	4	6
1226500387	1	3	8
25722965	1	59	62
302129766	1	1	2
2370261210	1	9	11
2995529595	32	671	1432
70883367	2	7	14
188338427	1	1	2
3287861576	2	1	4
36059131	1	30	31
34916539	2	7	15
279358548	1	15	116
124763921	1	5	9
23272077	1	1	4
181892861	1	1	4
597370764	1	1	7
120181792	7	107	189
1688115330	6	4	10
3232008447	1	6	11
499712814	1	3	4
28644174	1	1	3
577229451	8	1	9
413082565	1	5	10
70125620	2	1	3
2509599877	391	32	423
263437543	2	11	16
237195068	9	1	10
720357712333271040	5	1	10
161196092	24	4	151
26652733	5	72	88
70468535	1	12	17
434416528	2	5	7
2455408761	1	53	54
1317717439	1	1	8
391037985	7	3	11
610077286	8	6	16
175788446	5	1	6
1656253610	31	1687	1726
151122105	1	1	2
3173651177	1	5	6
1904758422	3	1	4
36681590	1	8	19
528875006	2	15	18
18677260	1	10	12
2206514929	5	1	6
26383013	1	1	4
406371705	2	1	8
90524645	3	27	32
40611304	1	1	2
486799450	1	4	5
2408853578	4	7	40
142795793	2	1	5
2296121134	11	1	17
4547869279	1	101	103
120176950	1	3	18
52399952	2	5	7
47943147	4	12	18
2447526668	1	14	17
2245111596	7	1	8
3059683243	5	1	14
1959794791	702	53	755
2613700262	7	1	14
2578388491	1	7787	7774
281726692	2	3	5
3157696049	10	3	13
75067369	2	1	6
6519522	1	2	16
150630307	2	5	10
103226673	9	2	10
19784831	1	2	7
453644522	3	2	5
426710660	3	1	4
1964732690	1	1	2
453319164	1	9	22
11757522	1	9	11
2509865040	167	24	191
563389965	5	3	11
92186819	21	3	47
1404014400	1	1	3
4165642155	3	504	670
892762757254205440	1	1	2
210514377	30	1	31
2565380557	386	137	565
1717464030	5	2	8
10207502	20	364	773
16715398	3	70	362
862842467128836096	1	1	2
106228835	1	3	4
213059697	1	7	9
179091479	2	4	11
20925446	1	2	6
2579641571	3	1	4
246103	2	19	34
2810728325	22	1	24
2791625248	1	1	2
1725744943	1	5	6
3294049086	1	3	12
58121599	1	8	11
1377774302	2	1	3
973698278	1	6	9
898564909	4	2	9
159402026	1	1	2
366986796	1	1	2
1369285562	6	4	10
399568465	1	2	3
15201272	3	40	46
23807048	1	2	4
2393393520	2	14	22
4332537622	3	3	6
453125946	1	12	14
452270206	3	7	11
1263633103	1	2	3
28420827	3	24	43
121068845	1	1	2
705001163301715968	1	7	8
16815644	33	163	231
3046840980	1	2	3
2458371877	6	1	7
2685400843	2	2	4
30278532	2	3	5
1094653848	3	2	6
2172350921	1	1	3
2312894523	1	1	2
3709329729	1	23	38
18301191	1	31	55
18381396	1	11	18
549180727	68	2	75
3764479514	2	57	59
2169470797	1	3	4
312172896	1	18	20
3506687057	2	1	9
349370813	228	835	1225
3238415767	1	2	3
242465627	1	2	3
47636400	2	9	12
389020295	2	7	10
50850695	1	1	2
14223809	17	26	76
1475734592	1	1	4
2807308442	2	4	6
913767234	2	2	4
2621157925	1	2	3
1521622686	1	1	3
2835276183	1	6	19
1254645558	2	5	11
308439963	1	1	2
33079769	3	108	111
1423985563	1	1	4
402236255	10	1	11
272335996	11	1	13
275413557	8	1742	1859
761813623	4	27	33
1149056118	1	1	3
461891166	2	1	3
8862532	1	14	16
752905297	1	1	2
388105873	2	4	7
48278272	1	2	12
2689574322	1	1	2
179484444	35	26	75
1694670696	1	2	3
2428776326	1	6	9
16548023	104	80	234
39155029	1	12	21
1461309500	1	2	5
42822396	1	15	107
3836096845	1	24	28
1121627989	1	2	2
467940513	2	2	38
22162854	9	19	250
2459418632	2	1	4
113349253	1	5	6
1425889416	1	1	2
366443472	1	5	6
89416857	2	1	4
3013745918	1	1	4
520674270	2	1	5
394260665	1	31	41
1098130760	2	2	6
292590965	1	35	43
340901676	9	2	11
2424250276	4	10	14
2271773306	1	1	2
496157350	7	4	14
40601473	1	13	15
2790272749	326	136	462
1876660194	4	155	241
95092020	1	7	11
424893633	3	72	63
436985693	1	1	2
2510087281	175	18	193
14787713	2	7	14
32977822	1	1	8
2495518820	1	1	2
505774445	1	1	2
761324334	4	1	5
445608696	56	617	745
66810589	1	2	3
3656608581	2	1	3
3409704381	1	1	3
24795163	1	41	95
2895151882	4	3	7
260674089	1	1	8
2606168001	1	3	4
2248843554	2	64	66
24822993	1	9	63
14323568	1	7	10
2535059054	505	47	552
18956073	122	396	839
40882610	1	2	3
809115114	1	78	81
36311121	1	569	589
3068923116	1	3	7
342176600	8	4	28
29448840	1	1	3
456918688	1	2	3
370818592	1	2	2
225227311	1	15	18
118522294	49	7	1
1443754087	14	9	22
2706284868	1	1	2
2529470983	16	1	16
443752820	3	3	7
2223435139	8	2	12
153436029	3	2	5
354362781	1	1	2
21461944	3	6	23
115979444	24	16	135
396627151	1	1	2
2987453655	6	1	13
905898240	1	48	73
23183591	1	3	14
3755153176	1	1	2
2327428716	1	4	5
1275687901	2	16	18
216587698	1	68	81
226958632	3	3	6
3181685230	20	1	23
242188931	8	25	50
1637772589	1	2	3
2459605512	2	2	5
597562111	69	17	169
3075283895	8	129	274
998845309	3	1	4
586690011	1	1	2
294678549	18	7	25
874606098	1	17	18
1949385697	1	1	3
2433883335	31	34	71
202079576	1	5	6
3511913900	1	14	17
14792049	1	191	390
353672532	1	113	114
475162758	1	2	3
19641996	1	2	1
165065229	8	20	31
3244241728	1	7	8
19500176	2	15	32
2425815650	5	4	9
89059259	1	1	2
534200025	1	1	2
2151657985	69	1189	1283
3422132463	3	1	4
1023649345	2	9	23
3372074087	1	5	6
291874773	2	93	113
3021871418	1	42	43
3886240563	3	13	16
3075616931	1	1	3
43969372	5	297	529
1229714053	1	15	17
1937046278	1	24	26
64643056	80	3773	3965
4504527285	2	5	7
1013778926	2	2	3
1463084809	20	3	24
729420536	1	1	2
3389524582	2	1	4
27915442	1	1	4
2433832540	2	1	5
2517883496	1	30	31
284168384	82	5200	6171
2977418031	1	2	3
4837432857	1	3	6
700108876	3	1	4
2374301562	1	2	3
390613293	1	1	4
812542670	1	171	233
425303785	4	1	6
37208326	1	22	23
2458583592	1	5	6
924345068	1	3	4
14221917	1	1	25
2984554030	3	1	4
108155987	1	3	6
2669318384	3	1	4
702898128823963648	1	5	6
125991454	4	3	8
399459568	8	257	265
218516504	11	3	18
14677919	32	428	544
3092438314	1	1	2
19091528	6	7	15
1183041	1	17	21
38415895	1	4	10
86158357	1	7	9
2496985718	17	3	22
174401859	1	2	3
794519165579264000	1	1	2
2885523061	1	2	20
2235932934	1	1	2
1326089154	1	1	3
709556297025392640	1	1	2
372502604	10	49	61
2769579404	4	2	7
2268837072	2	1	3
491049999	1	1	2
4831681367	1	34	37
480457582	5	1	6
395530298	1	3	7
2198363749	1	1	2
1086485478	8	32	42
19794106	1	1	2
399745111	1	24	122
2200430476	1	1	2
1478962327	4	3	8
1520383076	1	3	5
1535785429	2	1	3
42081491	1	1	3
334669126	1	2	3
72719252	1	1	2
3266123059	1	1	2
2887465954	6	376	459
165417886	1	156	171
1543821457	6	1	7
79220584	1	2	3
169108336	72	2	74
94248054	1	1	2
1145695394	22	196	270
2652899417	1	1	2
2679411289	1	3	6
3647591718	1	3	8
2535576756	11	1	12
19217369	2	51	65
2382254887	393	251	641
2925100412	1	32	39
1154774341	59	11	70
57508024	2	85	87
2751046540	1	6	7
861193664	1	10	14
19304495	1	1	2
602509802	1	1	2
3697635196	2	12	15
2445134780	1	31	36
161208832	1	2	4
535716683	1	46	47
424719241	2	2	6
1312998338	1	6	7
1904002170	1	767	767
82977881	1	1	2
943055593	6	3	9
1701412088	2	1	3
1697398694	1	1	2
2449550359	2	1	3
795885534690373632	1	3	7
317745935	1	3	9
242603412	4	5	10
1715163332	1	1	9
18020081	16	12	201
159447476	9	69	195
444506920	27	17	48
1852852502	1	2	6
1295183629	8	13	25
212193169	1	3	10
47261104	3	10	25
45265619	1	4	12
3344128701	1	1	2
705674442412793856	2	1	3
1470515221	4	2	8
153181367	1	1	6
2310662821	1	2	13
1245505068	1	2	3
2865078826	1	88	119
21958144	1	2	3
233761764	12	52	81
3139232225	3	9	14
376682491	1	1	2
35827401	1	1	2
231141004	1	6	7
220948054	1	4	7
20222123	1	1	2
1897419607	29	9	42
84111298	1	1	7
995586812	1	6	7
2805382452	424	77	501
432544391	1	1	2
2478881353	3	5	8
17677940	1	1	2
572605950	7	2	15
3303482865	2	3	11
219017382	1	1	2
396046166	1	17	22
27022632	1	10	11
622969430	4	18	36
59486068	2	64	66
30318140	1	1	2
48438566	1	2	3
2592097604	1	23	26
1482492223	3	47	58
4439765309	2	16	18
192829567	1	3	4
182376416	1	2	3
22313347	2	142	147
1358542700	4	31	42
554835606	2	6	8
140149355	1	1	2
397154474	28	2	32
4550495598	4	5	11
2321874728	4	11	38
732772232	172	28	326
42407972	3	5	9
37608388	3	8	11
1935323263	2	42	47
3954873377	1	2	3
40447766	1008	2362	4481
3231988477	1	1	2
1675930123	5	5	19
3119519346	3	4	7
525631358	3	1	5
2825589629	3	2	5
334542705	1	3	4
4173698735	1	3	5
14618956	9	5	15
307460630	1	8	12
1702344373	1	31	44
795376734421909504	2	4	7
775069573900972032	1	2	3
2717586648	1	1	2
382479113	29	108	164
2531723434	15	2	17
2703559842	1	1	2
2223092413	2	1	3
30961636	1	4	5
242418482	1	107	125
406864912	1	3	5
3165576196	1	1	2
2608317396	33	65	124
703249305	1	2	4
2183643649	2	1	4
752482551944585216	1	2	3
95612047	5	35	57
14179819	2	7	13
90651198	3	106	209
2958323124	1	30	33
47975014	1	1	5
2984700761	1	1	7
371465104	17	2	37
37373360	2	1	3
16053585	1	1	2
186914548	8	10	19
3815669777	1	1	4
2939539647	1	8	9
259135444	1	1	2
352849781	4	3	6
2401388947	2	1	3
199714122	5	41	80
285988565	2	2	4
184436011	24	25	86
48425783	16	145	164
23406730	21	731	845
2483481816	8	18	30
281610530	1	97	245
185807038	1	2	3
3321970752	2	1	3
521490107	2	10	58
770515328	2	2	6
1230790207	4	1	28
2522180420	3	1	7
200811753	7	3	12
26166038	1	2	5
300487221	1	1	3
723216888860446720	1	1	3
76184375	1	8	19
823809320	1	4	10
2857820385	1	4	5
475645651	2	3	6
242382218	2	1	4
226841655	1	3	16
183537737	1	10	21
3145155062	1	4	5
1953722472	218	42	292
1658095405	1	3	6
433279943	1	8	9
1746028722	1	2	2
1860424436	1	4	5
231136927	1	2	3
4148586741	2	80	87
7309052	3	55	204
102371677	1	1	2
1429002290	1	1	5
1058051748	1	1	12
24807616	7	7	16
138619586	1	3	7
3247965726	1	2	3
67978995	1	1	2
35993109	1	1	2
3690288257	5	1	7
1718782944	3	1	4
1045110018	1	2	6
109854452	1	3	5
24300583	1	3	4
66533920	1	64	84
435389605	2	2	6
136573907	7	1	7
2568456966	1	39	43
2153953664	1	79	84
420954282	1	2	3
1251203935	18	10	32
943367954	8	9	17
2911608043	1	15	16
2290019407	170	16	186
555370896	1	38	39
324602094	21	1	25
4736649124	1	9	11
606424333	7	61	73
14730894	1	31	43
409274251	2	2	4
90021519	1	4	11
568311929	1	1	2
870680989	1	2	10
549101444	2	5	8
3264349306	1	3	7
328661365	1	1	2
567906591	3	3	10
2571009980	1067	167	1048
385950814	1	60	61
2635536186	8	1	9
14361155	4	21	57
582689833	1	10	12
7744592	9	43	143
533712421	1	7	9
853495928	1	2	3
950249762	1	2	4
428190468	1	1	15
800890231545270272	1	1	2
102912142	1	1	3
45224200	1	3	4
376282393	2	1	3
440332744	3	1	5
4333268272	1	2	3
2159175322	1	5	6
104296908	1	2	6
800501342653399040	1	11	13
160154524	2	7	11
2462817780	2	6	9
98575996	1	6	9
46557945	1	15	24
46758019	1	126	189
2418808274	8	677	1141
739166651623608320	2	2	4
3599164993	1	1	2
2794511283	2	1	3
499152435	1	2	6
2986421494	1	155	164
186867756	1	3	10
2435146027	1	14	16
554672034	1	4	15
1345235611	1	1	2
957157214	4	1	5
3303470092	7	243	379
32576623	1	2	3
224320485	2	10	16
346171723	1	1	2
850633633	2	6	10
17293680	1	1	2
835666784	1	2	3
116252479	1	58	100
534882348	1	7	8
1582534376	4	3	8
71316404	96	2968	3105
382047466	1	2	3
4508335692	1	1	2
935242836	1	1	7
46571486	1	5	12
2363325966	1	7	14
139909832	17	526	636
323493770	1	4	6
394166084	2	1	2
568143078	2	5	8
176566242	2	9	27
192302058	3	10	17
2990344980	2	135	146
532839318	1	3	4
442593662	1	8	9
491428266	6	1	8
3071603495	1	1	2
2811809076	1	2	3
2693271336	10	1	14
312805513	1	8	10
3304949697	1	29	30
1222875848	1	1	2
19122675	1	1	25
193791246	6	1	8
74951679	1	14	19
15814604	1	1	2
36717939	2	5	8
605347109	1	1	3
634734888	1	11	17
3182519501	1	1	2
217062774	4	2	7
55976150	5	23	28
2410530728	1	2	3
3399025402	2	33	36
919650498	1	6	7
1704990954	1	6	18
14222536	4	11	24
2295093815	1	8	9
2848206669	1	1	2
2589591612	2	1	6
3615048733	1	2	3
307917555	1	1	2
3110905846	49	1127	1241
14322840	1	2	3
353394744	1	1	2
1691371819	1	18	19
507552254	7	8	16
117107500	1	11	12
19091173	7	61	120
19362341	1	2	3
95009868	1	2	4
729689945288355840	1	3	4
1561077758	1	11	17
245540041	32	2	38
4012479875	1	1	2
1567658191	3	1	4
271700930	1	48	60
2857041700	1	12	14
2604152334	1	1	2
73238146	3	3	102
972909709	11	294	368
1076239297	6	1	7
3207092812	6	1	7
464800333	42	27	85
36401728	1	89	95
3296331400	1	1	2
898290084222566400	1	1	5
1140109058	7	12	16
3154372850	1	1	3
176153330	2	17	30
1345577744	2	9	11
1052537792	1	6	9
2304845550	11	7	21
2786583610	4	5	9
30205586	1	11	14
2513671	3	52	56
31583882	1	10	17
2147549837	1	2	3
761670391	1	3	4
2462772408	1	1	2
2325874316	2	2	5
225854002	5	4	10
1967758842	1	2	3
250162737	1	1	5
1022301948	1	1	2
583077417	9	7	19
870376557461872640	2	7	10
2259623168	3	75	78
2367458065	35	21	54
3105878240	1	14	20
113405385	2	1	5
2547790158	2	39	53
1851297000	1	1	2
1203332424	8	3	21
21707592	2	42	49
1183358864	3	1	4
539004555	1	2	3
20094138	3	11	20
2613120188	3	36	49
1369673809	1	1	2
22153676	1	4	5
23967554	3	1	4
2805234853	374	47	421
2538571842	1	2	3
1289362482	2	3	13
41410702	1	1018	1070
2836067219	1	1	2
2313971014	22	12	78
3851995223	1	18	52
2166917603	13	25	62
65706134	1	1	2
384848716	148	91	238
20273398	2	3	6
208120290	6	3	17
40268057	3	151	154
2333082716	1	1	2
241897471	1	1	3
525640918	2	5	9
33186312	9	9	42
290075331	1	1	2
266894776	1	53	85
1733753772	1	4	5
1139127032	1	23	24
900279164	1	15	16
2247791782	6	1	9
1317828032	2	1	3
291512021	1	1	2
334718704	1	1	2
44409004	2	9	22
7424642	1	2	3
1154203567	7	110	119
3369224537	1	1	2
310743798	1	3	4
16485255	1	1	3
428288108	1	2	3
2276283277	4	2	6
630972479	11	22	36
956412000	2	2	4
17329538	1	4	9
392047244	1	2	3
60113766	1	2	4
3158979158	1	2	4
52426324	32	2	43
703645124568473600	1	19	30
1292332838	15	11	29
44597453	1	1	4
237403203	38	101	251
1331975682	2	9	35
945835645	1	2	4
2233845925	6	6	18
39148054	1	1	2
106200494	1	1	4
14429823	3	24	28
615091496	7	8	19
3560173162	1	3	4
1215409392	1	1	2
413367727	1	19	25
36052684	1	1	5
2437396985	266	427	793
469616581	180	1	375
273316931	2	6	8
1460176544	2	1	1
228738416	4	1	5
1330404805	2	363	496
1455083180	3	2	13
73146441	5	1	17
25093616	1	4	8
950780792	1	12	20
1120149650	2	1	4
42159847	2	6	13
1339334586	12	9	26
71029714	11	10	28
126371225	1	2	3
149818468	1	7	8
91615500	1	2	3
805308596	5	14	20
774295855	2	1	4
2803979845	2	1	3
4710256600	1	4	5
42830186	1	26	27
17875848	1	23	25
16134535	2	34	44
2291978345	61	8	73
202056325	2	1	3
403992815	1	6	16
1147086920	2	5	11
250397073	5	13	36
1624272098	1	1	2
236026761	1	7	50
2585652710	1	1	3
213538183	1	4	20
2442325567	68	3	104
234410320	42	43	101
496198593	6	14	30
1258311756	1	65	67
19078025	2	4	6
350705311	2	1	5
2197058078	1	78	79
2506623170	1	1	2
2787888906	347	127	473
